"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Denmark","DNK","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","95.631462097168","92.5199584960938","93.872932434082","92.7177963256836","94.2385025024414","101.335502624512","100.811187744141","108.182472229004","109.500442504883","102.312782287598","93.3586883544922","91.354736328125","92.2482070922852","97.8486709594727","100.061737060547","97.1198196411133","98.4907073974609","102.412261962891","97.7220764160156","95.4352416992188","97.8157424926758","97.0677795410156","99.3319091796875","96.8896408081055","","","","101.66813659668","101.494369506836","100.19465637207","101.414108276367","105.47306060791","","100.742080688477","100.448402404785","102.126388549805","101.814842224121","100.989273071289","97.9631881713867","99.1242294311523","99.6979904174805","98.523567199707","","",
"Dominican Republic","DOM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","34.4223403930664","","","","","","","","","","52.2738189697266","","","","","","","","","","","","","61.9891014099121","","","","","71.8897094726563","77.115119934082","","89.5731506347656","","85.3820190429688","","82.8567733764648","90.1372680664063","","91.9148635864258","90.8376388549805","90.5955963134766","90.3097763061523","90.3615417480469","",
"Algeria","DZA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","40.5237693786621","42.8452606201172","45.6038017272949","51.5391387939453","57.783130645752","60.8007316589355","63.3213386535645","63.0826110839844","62.5046310424805","66.3015365600586","67.572151184082","69.8792266845703","74.0147171020508","87.2736892700195","71.7325592041016","73.8358612060547","74.9111022949219","77.8490219116211","76.660758972168","75.3025665283203","77.7064437866211","76.8076782226563","75.3880233764648","76.2695922851563","79.2615127563477","79.9057388305664","","79.5642700195313","77.3183898925781","83.6822280883789","86.0749816894531","88.3040924072266","90.5912399291992","92.8577499389648","83.3486785888672","93.4010696411133","","88.997917175293","92.6279602050781","95.5341033935547","100.23518371582","","",
"East Asia & Pacific (developing only)","EAP","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.3715591430664","98.241813659668","98.557487487793","98.0504302978516","93.9765243530273","94.4870834350586","95.2278289794922","91.5666427612305","88.1769104003906","87.2737731933594","88.1840362548828","89.1005630493164","90.1768569946289","91.5076675415039","92.0664367675781","92.9658737182617","93.6415252685547","94.1641235351563","96.175163269043","98.8523712158203","101.726669311523","104.630592346191","105.028427124023","","","","",
"East Asia & Pacific (all income levels)","EAS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","99.0732955932617","98.846923828125","98.5002593994141","98.2797927856445","98.7882537841797","98.2580642700195","94.6934509277344","95.0916900634766","95.7598342895508","92.3823165893555","89.1404266357422","88.2034378051758","88.9737930297852","89.8251571655273","90.8053741455078","92.0753784179688","92.4573822021484","93.3983993530273","94.1013488769531","94.5751647949219","96.4714202880859","99.1390686035156","101.703056335449","104.341590881348","104.656532287598","","","","",
"Europe & Central Asia (developing only)","ECA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","96.6921463012695","96.2206420898438","99.0483932495117","95.4233474731445","95.9907302856445","96.4655838012695","96.6582260131836","95.7941589355469","95.6674499511719","95.1056976318359","94.2703170776367","94.7718811035156","94.6679992675781","94.1689224243164","94.1626510620117","96.783576965332","98.4324569702148","97.5599746704102","99.3588180541992","102.097557067871","99.4810256958008","97.558837890625","97.4931182861328","97.4170608520508","98.252311706543","99.92724609375","98.5457229614258","","",
"Europe & Central Asia (all income levels)","ECS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.1970291137695","96.8982620239258","95.6871566772461","95.8303527832031","95.8404159545898","96.0347137451172","95.9900665283203","95.5824813842773","94.9137878417969","94.8370361328125","95.0206146240234","95.0231475830078","94.9265594482422","95.2023315429688","97.0937042236328","97.4398651123047","97.1759567260742","97.5293350219727","97.8794174194336","96.8020324707031","96.6908798217773","97.1358947753906","97.7498931884766","98.1667251586914","98.5682220458984","97.9156341552734","","",
"Ecuador","ECU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","56.3608283996582","55.6550216674805","59.35546875","62.2687911987305","66.3323364257813","70.8689270019531","72.7024383544922","71.8433227539063","75.8755798339844","78.9960098266602","82.9032592773438","85.7578582763672","89.5606536865234","91.9594802856445","92.4544372558594","","94.9114227294922","96.2017669677734","","","","","","97.2840881347656","95.1928329467773","94.4393768310547","97.147346496582","","97.5624008178711","97.5099334716797","98.1127471923828","98.3408813476563","98.159049987793","98.2263107299805","102.894897460938","102.778900146484","102.676002502441","","","102.277809143066","108.466186523438","110.86181640625","110.864776611328","",
"Egypt, Arab Rep.","EGY","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","53.1761512756348","49.8989715576172","52.9303016662598","54.645580291748","57.1231689453125","58.3062286376953","58.8059005737305","51.6734313964844","34.6387710571289","44.7258987426758","53.5954818725586","","","","","73.2968063354492","73.7816390991211","","","","","","","","","","93.1578063964844","","98.4397583007813","97.1761322021484","95.9227066040039","95.4951171875","96.7596664428711","99.1088409423828","101.080841064453","96.2996826171875","100.223190307617","","103.181762695313","105.913597106934","","106.996337890625","","",
"Euro area","EMU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","96.2608871459961","96.1482086181641","95.7877883911133","95.3596343994141","95.4431381225586","95.2697143554688","95.4242553710938","95.1989440917969","95.8056945800781","96.2185134887695","96.395637512207","95.7848663330078","97.6493835449219","98.1732559204102","98.5116577148438","98.0708541870117","98.1379852294922","98.2187423706055","97.4937057495117","97.1161499023438","97.2751617431641","97.0561065673828","97.5294647216797","98.0043792724609","98.741340637207","99.6001892089844","98.3009414672852","98.1703109741211","97.5087432861328","96.2383117675781","96.6039276123047","98.4146728515625","98.8202667236328","98.8387451171875","98.8689117431641","98.5196990966797","97.9482192993164","","",
"Eritrea","ERI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","98.4397430419922","98.3057708740234","99.3564987182617","102.970420837402","104.380722045898","104.482063293457","102.305717468262","106.182693481445","103.829132080078","101.290832519531","","","101.838180541992","102.715606689453","","","","","","","","","","103.713363647461","","97.7334365844727","98.6892776489258","100.082992553711","102.35523223877","103.309623718262","102.268821716309","102.194541931152","","",
"Estonia","EST","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.4981002807617","90.8210296630859","","88.8284378051758","92.4675064086914","94.2817001342773","99.5441513061523","102.672973632813","107.720108032227","105.080902099609","106.928123474121","99.7650833129883","98.3642730712891","96.8028411865234","97.6067733764648","96.2253570556641","94.2861785888672","96.4212417602539","","",
"Ethiopia","ETH","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","18.1789493560791","","","","","24.4960098266602","23.9952793121338","22.8321990966797","","","","","14.136679649353","13.9919595718384","14.9739398956299","","17.2425899505615","19.9427509307861","22.4720897674561","27.9280395507813","31.6861705780029","34.9100608825684","37.6412086486816","43.4258613586426","47.4030799865723","","","","","","","","",
"European Union","EUU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","95.0365142822266","95.9178848266602","95.6556701660156","95.283317565918","96.348258972168","96.4017639160156","96.1756591796875","95.4764022827148","95.801383972168","96.389778137207","96.009651184082","95.9613647460938","96.5280380249023","96.8313064575195","96.8538131713867","96.8992156982422","97.3389282226563","98.5614547729492","97.8716659545898","98.2443771362305","97.9425811767578","96.7519073486328","96.561767578125","97.5915374755859","97.5866622924805","97.6847152709961","98.2883529663086","98.1713256835938","97.4980239868164","","",
"Fragile and conflict affected situations","FCS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","41.3510322570801","41.94921875","43.7201843261719","44.0903472900391","45.7058219909668","46.4780464172363","48.3848571777344","49.5594787597656","50.222957611084","50.9482574462891","","","","","","","","","","","","53.6403045654297","54.5912132263184","53.6295394897461","53.5544052124023","53.8359489440918","53.7226676940918","53.713695526123","54.007022857666","55.5735168457031","57.2420845031738","58.1655693054199","60.7032928466797","62.4556770324707","63.9415969848633","64.7112731933594","65.5108795166016","67.0951614379883","68.2007904052734","68.8095550537109","69.8217849731445","70.9171905517578","","",
"Finland","FIN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.129638671875","105.881103515625","105.588012695313","101.788070678711","97.3875274658203","96.7407379150391","96.112548828125","97.1969528198242","100.635963439941","101.391036987305","100.522323608398","98.1540679931641","95.9832382202148","96.33154296875","102.291259765625","101.011779785156","102.074996948242","100.349510192871","100.360069274902","96.9081497192383","98.1611099243164","98.5623779296875","97.4277191162109","97.9648208618164","97.4240417480469","99.2623672485352","","",
"Fiji","FJI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","90.8785629272461","96.8719482421875","96.1187133789063","","106.568962097168","106.594856262207","110.400993347168","102.268920898438","97.1414031982422","97.3548126220703","","95.4903106689453","92.0195693969727","93.3805084228516","95.2021636962891","","","","","","105.086059570313","","102.964508056641","102.60228729248","101.844902038574","103.264450073242","103.673606872559","100.056213378906","95.2974700927734","97.1067428588867","101.825233459473","","108.686836242676","","110.998817443848","","105.725242614746","105","","103.324012756348","103.621307373047","","",
"France","FRA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","93.0566787719727","92.6214370727539","","","94.262336730957","94.7547225952148","94.4168167114258","95.2055892944336","94.6816482543945","94.2736892700195","","","","","","95.4508514404297","96.8974990844727","103.259590148926","108.181686401367","111.216468811035","109.817329406738","108.296997070313","","","","","","","96.8116989135742","97.3339462280273","","","","","","","","","","","","","","",
"Faeroe Islands","FRO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","62.8543395996094","61.4015502929688","","84.6760711669922","88.5779800415039","81.0457000732422","81.2355728149414","82.5158920288086","81.4389266967773","85.2775192260742","87.075813293457","86.8954696655273","75.8107299804688","93.1109771728516","","69.2138595581055","68.2876205444336","66.8132095336914","","","60.3307189941406","","","66.9168014526367","67.6602478027344","69.8964767456055","","","","","74.4241485595703","72.3789672851563","","","","","","","","","","","",
"United Kingdom","GBR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.2870712280273","85.8338928222656","85.4550170898438","","84.1195907592773","98.115852355957","100.961326599121","98.1097106933594","89.7511672973633","95.8342971801758","85.8132781982422","84.5513687133789","94.7185516357422","102.233070373535","109.868049621582","115.749443054199","","108.140228271484","108.592651367188","",
"Ghana","GHA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","65.7934875488281","59.9456481933594","","54.5187110900879","55.9698295593262","58.3811187744141","60.4486999511719","61.7314605712891","61.766300201416","62.9774513244629","66.6093597412109","","","","","","","","","","65.6001815795898","67.6936721801758","","","","","","","68.71337890625","71.773307800293","68.0023422241211","69.3103179931641","70.1171722412109","68.819709777832","74.4961929321289","71.1689376831055","77.4285430908203","83.6626892089844","85.6562881469727","","92.8912506103516","98.1700286865234","98.4961700439453","96.6798324584961",
"Guinea","GIN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","19.1438503265381","21.2784309387207","","23.8145599365234","19.8037796020508","21.6005401611328","21.1987400054932","21.6427402496338","17.5439891815186","16.6046104431152","15.8819398880005","12.7237396240234","13.6412000656128","19.9932994842529","17.6705894470215","17.206579208374","19.1112899780273","19.7687206268311","19.2777500152588","29.1988906860352","","24.4269905090332","28.2023506164551","31.1341495513916","33.2209815979004","37.4550704956055","37.9446411132813","48.0630989074707","54.5680999755859","59.3110694885254","59.5463981628418","52.1508712768555","58.3694381713867","58.4980506896973","","61.479621887207","","",
"Gambia, The","GMB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","25.8107109069824","27.1780109405518","25.9031105041504","25.4327697753906","27.4762897491455","26.5003795623779","21.3888092041016","28.150260925293","27.9380702972412","30.0359706878662","29.121000289917","32.0585594177246","35.5158309936523","41.8209114074707","44.2273597717285","47.3859405517578","52.1067314147949","","44.3587989807129","","","41.7557411193848","39.6252098083496","38.5549812316895","41.0390090942383","48.2969398498535","46.7427597045898","","71.4074401855469","71.8821716308594","73.9601287841797","72.2281265258789","75.7250289916992","74.5684814453125","71.5469818115234","69.5806427001953","76.7765197753906","82.2933731079102","","73.7810974121094","69.2653884887695","70.333366394043","70.5236282348633","",
"Guinea-Bissau","GNB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","6.58276987075806","","","18.5782508850098","15.3729095458984","23.2887992858887","21.3671703338623","14.0347099304199","11.6492004394531","","","7.4265398979187","5.42483997344971","","","","","","","","","","","","28.6942005157471","","","","","","","","","","63.9799690246582","","","","",
"Equatorial Guinea","GNQ","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.0790786743164","","","","","","47.7163696289063","","","38.3017196655273","","47.140869140625","","","45.8515014648438","49.271541595459","52.5040512084961","51.8282585144043","54.793830871582","","",
"Greece","GRC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","103.849403381348","102.341850280762","100.687301635742","99.5656890869141","100.080223083496","100.168823242188","100.464599609375","102.126312255859","101.591133117676","98.2035217285156","97.2325134277344","97.118408203125","98.7965393066406","101.75862121582","104.555183410645","110.109077453613","100.493026733398","101.095588684082","97.9758529663086","","","99.4329299926758","","","","","","","","","","","","101.932113647461","100.429542541504","103.750267028809","101.850898742676","","","100.2724609375","98.2003784179688","101.265380859375","","",
"Grenada","GRD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","96.3716506958008","98.0927429199219","89.8795166015625","92.0033721923828","","","","95.259880065918","85.7730331420898","83.4154434204102","","","","","","","","","","","","","","92.9445571899414","","","91.3813018798828","100.281578063965","","102.337890625","","97.5508270263672","110.486541748047","121.128799438477","111.532768249512","","","","",
"Greenland","GRL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","23.9755992889404","24.1063804626465","26.0689296722412","","","29.5354595184326","30.6308403015137","30.5346508026123","31.7051296234131","32.2296714782715","34.2600288391113","34.3651008605957","34.3306503295898","35.6510200500488","37.167308807373","38.7523384094238","41.8210411071777","","","","","","","","","","48.1260986328125","","","53.0579109191895","57.7973289489746","60.401969909668","64.1382064819336","","70.0403594970703","73.8205795288086","76.8305511474609","77.4718322753906","80.2945404052734","83.8350982666016","85.8882293701172","87.7185897827148","86.1306686401367","","",
"Guam","GUM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","95.7036972045898","91.9635314941406","89.0452194213867","87.4729385375977","","83.5815887451172","91.8199920654297","88.5737228393555","90.7347564697266","84.3410110473633","89.0834426879883","91.60205078125","87.4061279296875","92.0789566040039","","","92.3547210693359","","","","","97.4284896850586","97.1639862060547","","80.9695510864258","82.6365127563477","87.375129699707","","101.372200012207","101.943740844727","85.78662109375","","77.6990509033203","","103.142303466797","103.59651184082","99.1286010742188","97.6025924682617","98.6146697998047","90.6662292480469","91.6003799438477","85.2555313110352","","",
"High income","HIC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.9049911499023","97.0321197509766","96.7410354614258","96.3929443359375","96.5498046875","96.5846252441406","96.7929077148438","97.2025833129883","97.510368347168","98.2708435058594","97.5823822021484","97.8122863769531","97.3719940185547","96.5087585449219","96.2040939331055","97.6667098999023","97.8024597167969","98.4140243530273","98.4022750854492","98.4458312988281","98.9489288330078","","",
"Hong Kong SAR, China","HKG","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","104.149658203125","101.745986938477","98.5648193359375","97.9458084106445","102.716361999512","103.90470123291","107.635520935059","","","103.465553283691","102.003189086914","100.96997833252","100.686302185059","102.017196655273","100.46411895752","98.4350280761719","94.2346801757813","","","","","","","","","","","","98.1075668334961","97.871711730957","","91.4591522216797","98.3234786987305","96.1958694458008","",
"Honduras","HND","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","44.5750007629395","","49.9454383850098","","54.9849014282227","","","","","","","64.0612411499023","67.2876663208008","69.2488403320313","70.7663269042969","69.8538970947266","70.9478912353516","71.3963623046875","72.2273330688477","","","","","80.2883071899414","","81.5817108154297","88.776741027832","","89.9015731811523","93.1232376098633","98.190788269043","100.985816955566","100.093452453613","93.0519866943359","",
"Heavily indebted poor countries (HIPC)","HPC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","32.8269577026367","33.3692359924316","33.8073043823242","34.9245147705078","35.8312606811523","37.3938217163086","39.2483596801758","40.186710357666","41.362377166748","43.1864852905273","43.6189765930176","44.3033752441406","47.1596984863281","43.7993431091309","43.5821647644043","42.8457412719727","41.7512969970703","40.197193145752","40.936279296875","41.7576332092285","40.8651924133301","42.0273170471191","40.7998542785645","40.7466506958008","41.4034957885742","41.5672187805176","40.9879989624023","42.3530120849609","43.0259170532227","45.4849281311035","47.7537384033203","49.5050392150879","51.2443466186523","53.7062606811523","55.9933586120605","58.5718803405762","62.3044395446777","64.4042129516602","64.7579193115234","65.6624450683594","66.4585266113281","","",
"Croatia","HRV","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.6559677124023","80.7911682128906","85.5116806030273","86.9584121704102","92.7801666259766","92.0716781616211","93.2380523681641","95.7941818237305","97.0680236816406","94.4736633300781","","98.6483688354492","98.1328125","101.279907226563","97.192008972168","93.0935897827148","91.4392929077148","93.6586990356445","93.1781616210938","","",
"Haiti","HTI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","26.2571792602539","27.0556907653809","","28.4402408599854","30.9971008300781","","33.9007606506348","36.0306701660156","37.8027610778809","","","","","","","","","","48.0574989318848","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","89.0932464599609","88.4134826660156","92.6451797485352","99.229362487793","99.9828796386719","97.4435119628906","99.145263671875","103.881141662598","98.9733963012695","97.5437469482422","93.5875625610352","92.9878234863281","94.4352569580078","102.55680847168","113.675270080566","103.865058898926","96.9297485351563","89.3532791137695","83.4929275512695","81.8739471435547","79.4660263061523","85.1675033569336","89.881462097168","","","","97.939567565918","98.4792175292969","96.0040130615234","96.4327774047852","98.0474319458008","99.4238128662109","96.1901321411133","94.6131591796875","93.7533111572266","98.5883026123047","95.7165374755859","97.7856674194336","98.1563873291016","98.6368789672852","","98.7803268432617","","",
"Indonesia","IDN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","52.3253593444824","53.6007194519043","51.4548187255859","49.8320083618164","49.2984199523926","53.937328338623","56.7851982116699","","","66.3094863891602","70.9838333129883","76.3051223754883","85.9563674926758","95.6134490966797","98.0651016235352","97.3636703491211","97.545036315918","97.7481002807617","94.8330535888672","91.7127685546875","90.132080078125","93.6261978149414","96.091796875","95.982177734375","94.9196166992188","95.5349884033203","","","","94.9662933349609","96.582649230957","97.408821105957","97.4216232299805","95.9624176025391","94.1608428955078","98.4225387573242","98.6999206542969","100.702713012695","102.749549865723","99.7011337280273","104.544151306152","","",
"Isle of Man","IMN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","39.28076171875","","","41.398868560791","","","","","","","","","","","","","62.8464393615723","63.9601707458496","","","","","","","73.9201583862305","","","","70.0475387573242","72.88427734375","73.6627807617188","77.1731414794922","81.8132934570313","","","","","98.3164367675781","99.6158676147461","","96.457160949707","","","",
"Not classified","INX","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.11296081543","103.990699768066","102.164512634277","101.108451843262","","","94.5700225830078","95.9020767211914","94.6198120117188","91.5513916015625","94.1286773681641","97.3024978637695","97.9462432861328","95.3406295776367","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","49.8205718994141","","","","","","","","","","","","","76.8806762695313","79.5585632324219","79.9082870483398","79.8637390136719","80.4849472045898","81.4322814941406","84.6094589233398","88.2331390380859","91.5434036254883","96.8534088134766","94.8731307983398","98.7863464355469","","97.3201675415039","","","92.6825714111328","96.4677505493164","96.5962295532227","93.1605834960938","103.820083618164","107.077377319336","99.8033294677734","95.728271484375","98.3905792236328","102.61457824707","104.367607116699","104.043807983398","102.223831176758","103.935508728027","",
"Iraq","IRQ","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","40.545768737793","39.6846008300781","42.7456512451172","43.5371398925781","51.3812484741211","51.7321891784668","64.9510116577148","66.1742782592773","","73.2404937744141","","","56.7230415344238","","65.1412811279297","63.9933280944824","58.1316604614258","60.9023094177246","59.2098693847656","","","","59.2928314208984","","","","","","56.5762405395508","55.5426406860352","","","","79.0740966796875","","","66.3172988891602","","","","","","","",
"Iceland","ISL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6113128662109","89.9858627319336","97.5892181396484","107.912139892578","103.03662109375","107.995468139648","98.5124282836914","100.130523681641","99.549072265625","97.4480972290039","96.324821472168","99.7988433837891","97.7308807373047","98.5267028808594","96.684440612793","","",
"Israel","ISR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.484031677246","104.554740905762","108.145126342773","104.141006469727","102.725738525391","103.486267089844","100.20369720459","103.292282104492","101.596603393555","100.97509765625","106.084503173828","","",
"Italy","ITA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","97.6936721801758","99.5438690185547","99.1442184448242","100.146362304688","107.624778747559","105.61360168457","104.939849853516","101.844451904297","101.15119934082","102.400596618652","99.1464462280273","99.510009765625","98.4165573120117","98.2309112548828","100.241371154785","99.8752212524414","98.6600799560547","98.2621612548828","98.8664703369141","99.7559204101563","97.5855484008789","98.6585693359375","","101.003997802734","99.89111328125","100.540718078613","97.0901565551758","","101.38996887207","101.885536193848","104.412292480469","102.365783691406","102.056846618652","99.9516220092773","98.1491012573242","98.8754501342773","101.199111938477","104.537002563477","102.14697265625","102.208290100098","102.693511962891","98.8410873413086","","",
"Jamaica","JAM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","78.3435211181641","80.2970428466797","","86.6488571166992","84.1344909667969","85.5535430908203","","","88.8341293334961","85.6784515380859","86.9172668457031","90.7777862548828","93.2575378417969","96.2646026611328","97.0423278808594","94.1675262451172","","90.5876770019531","","","","","","","87.8596496582031","81.945426940918","87.9050598144531","","87.9899291992188","","","84.3000411987305","","74.5896835327148","78.4623870849609","76.0226287841797","86.7686996459961","86.2610626220703","",
"Jordan","JOR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","70.2509918212891","76.8376388549805","89.5898208618164","99.9372024536133","102.179222106934","102.178558349609","103.91284942627","102.809288024902","103.113227844238","99.7525634765625","98.1193923950195","93.9555206298828","96.9752731323242","97.4471282958984","","88.4618225097656","90.7718734741211","92.5730667114258","95.6996994018555","97.5772018432617","97.4591369628906","96.0812683105469","98.7825698852539","","95.4593963623047","","","97.7844467163086","101.022666931152","","97.9639663696289","101.005889892578","101.172981262207","104.050308227539","101.191993713379","105.75634765625","105.38858795166","","","92.8136520385742","","","",
"Japan","JPN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","105.133460998535","100.910591125488","98.6423263549805","98.0088882446289","97.9242401123047","98.3495101928711","102.792388916016","98.8389129638672","90.6439895629883","105.930702209473","104.203521728516","99.4349517822266","98.6481094360352","99.1311187744141","99.4085311889648","101.383651733398","102.656951904297","100.759803771973","100.888999938965","103.39714050293","103.321891784668","101.158973693848","","98.8933410644531","","","","103.066467285156","102.688026428223","102.380088806152","102.65641784668","99.4436569213867","99.0550308227539","100.945922851563","101.101303100586","100.910636901855","104.329460144043","","101.436363220215","100.600761413574","102.11563873291","102.057266235352","","",
"Kazakhstan","KAZ","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.319129943848","104.289978027344","","102.164581298828","98.1672210693359","","94.9400100708008","97.2861480712891","98.6386184692383","99.8713989257813","106.775688171387","107.583877563477","103.470069885254","99.7997665405273","102.485122680664","101.815689086914","103.070419311523","108.420356750488","101.480567932129","102.248329162598","",
